sku,brand,function,price
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
,H&M,Shorts,12.99
,H&M,Joggers,39.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Shorts,12.99
,H&M,Jacket,74.99
,H&M,Joggers,39.99
,H&M,Hoodie,64.99
,H&M,Vest,49.99
,H&M,Shirt,12.99
,H&M,Joggers,39.99
,H&M,Shirt,19.99
,H&M,Pants,34.99
,H&M,Parka,149.0
,H&M,Shirt,19.99
,H&M,Windbreaker,34.99
,H&M,Shirt,12.99
,H&M,Shirt,12.99
,H&M,Pants,74.99
,H&M,Pants,29.99
,H&M,Shirt,12.99
,H&M,Jacket,74.99
,H&M,Belt,84.99
,H&M,Jacket,49.99
,H&M,Windbreaker,34.99
,H&M,Windbreaker,34.99
,H&M,Gaiters,34.99
,H&M,Hoodie,64.99
,H&M,Jacket,99.0
,H&M,Shirt,24.99
,H&M,Joggers,39.99
,H&M,Shirt,17.99
,H&M,DryMove,24.99
,H&M,Jacket,49.99
FJ5089,adidas,,40.0
BC0770,adidas,,150.0
GC7946,adidas,,70.0
FV4744,adidas,,160.0
GM0239,adidas,,65.0
FX7449,adidas,,110.0
GM5505,adidas,,80.0
GP4975,adidas,,60.0
FS3923,adidas,,40.0
GP4967,adidas,,65.0
GL1127,adidas,,60.0
B93219,adidas,,20.0
EH8629,adidas,,70.0
CJ5831,adidas,,14.0
GM7499,adidas,,30.0
H07758,adidas,,20.0
H07757,adidas,,20.0
FV3143,adidas,,50.0
H07756,adidas,,20.0
GN9137,adidas,,48.0
FZ1757,adidas,,64.0
GY5110,adidas,,91.0
GZ8209,adidas,,56.0
FZ2853,adidas,,20.0
GL0567,adidas,,20.0
GK3487,adidas,,10.0
H42010,adidas,,32.0
FW6528,adidas,,64.0
GS4153,adidas,,18.0
H07840,adidas,,44.0
H14698,adidas,,20.0
H39753,adidas,,24.0
GX5152,adidas,,84.0
H04458,adidas,,35.0
H48444,adidas,,40.0
HG6676,adidas,,120.0
HG6677,adidas,,120.0
GU3945,adidas,,56.0
H30296,adidas,,24.0
GK9081,adidas,,42.0
GY5019,adidas,,60.0
GM5537,adidas,,18.0
GS1343,adidas,,20.0
GV7380,adidas,,105.0
GZ8211,adidas,,56.0
H07839,adidas,,44.0
GZ7823,adidas,,105.0
H00652,adidas,,60.0
H29175,adidas,,42.0
GZ9087,adidas,,105.0
HG6687,adidas,,60.0
H20302,adidas,,36.0
GV2043,adidas,,20.0
GS1355,adidas,,36.0
GS3913,adidas,,36.0
H10244,adidas,,41.0
GZ7826,adidas,,105.0
EX6581,adidas,,10.0
H07368,adidas,,32.0
GU0680,adidas,,40.0
GY3494,adidas,,135.0
GZ7730,adidas,,135.0
H00647,adidas,,53.0
H68075,adidas,,64.0
GV7386,adidas,,68.0
H02584,adidas,,52.0
H68719,adidas,,70.0
G58922,adidas,,56.0
H00586,adidas,,56.0
GZ7824,adidas,,105.0
GZ7825,adidas,,105.0
H02939,adidas,,70.0
H00430,adidas,,77.0
FX6515,adidas,,70.0
H00428,adidas,,77.0
H02937,adidas,,70.0
H02936,adidas,,70.0
H02554,adidas,,52.0
GK5265,adidas,,21.0
GZ9173,adidas,,70.0
H04498,adidas,,56.0
S23688,adidas,,96.0
H31065,adidas,,27.0
H02975,adidas,,56.0
H06648,adidas,,20.0
GH7532,adidas,,13.0
GM0307,adidas,,46.0
H06672,adidas,,48.0
H13911,adidas,,20.0
GL0880,adidas,,28.0
H07890,adidas,,40.0
GU6982,adidas,,12.0
GI7670,adidas,,13.0
GK3479,adidas,,10.0
GN3533,adidas,,64.0
GM3494,adidas,,77.0
H10149,adidas,,36.0
H29918,adidas,,80.0
GX2893,adidas,,60.0
GX2894,adidas,,60.0
GS8797,adidas,,18.0
GT0140,adidas,,36.0
GV9740,adidas,,28.0
GV9738,adidas,,28.0
H12197,adidas,,39.0
GZ2915,adidas,,28.0
H39799,adidas,,44.0
GL0649,adidas,,20.0
GQ1095,adidas,,32.0
GL3961,adidas,,36.0
H39784,adidas,,24.0
GN8269,adidas,,28.0
H40972,adidas,,68.0
GU0325,adidas,,28.0
H39751,adidas,,24.0
HA7682,adidas,,21.0
H39778,adidas,,46.0
H33318,adidas,,32.0
H39752,adidas,,24.0
H39796,adidas,,44.0
GR4086,adidas,,52.0
H33317,adidas,,32.0
GZ2916,adidas,,28.0
H39779,adidas,,44.0
GR4097,adidas,,32.0
H39793,adidas,,24.0
GU0324,adidas,,28.0
GR4106,adidas,,48.0
GV9739,adidas,,28.0
GZ2914,adidas,,28.0
H39790,adidas,,28.0
H39749,adidas,,24.0
H06605,adidas,,56.0
GU8969,adidas,,42.0
H39781,adidas,,46.0
H02815,adidas,,108.0
H04641,adidas,,64.0
GZ8185,adidas,,60.0
GZ8184,adidas,,60.0
FX6530,adidas,,84.0
H04756,adidas,,63.0
H04642,adidas,,56.0
H00948,adidas,,56.0
Q46111,adidas,,56.0
H00945,adidas,,49.0
GY5100,adidas,,91.0
H00465,adidas,,56.0
GX3667,adidas,,90.0
H00569,adidas,,32.0
GV7307,adidas,,56.0
GV7757,adidas,,32.0
GX3631,adidas,,90.0
GY5099,adidas,,91.0
H00141,adidas,,32.0
GW7536,adidas,,32.0
FX5923,adidas,,32.0
H04248,adidas,,90.0
GZ7745,adidas,,105.0
GZ7734,adidas,,105.0
HA3053,adidas,,20.0
GY8283,adidas,,105.0
S97358,adidas,,18.0
HE9397,adidas,,48.0
GX8386,adidas,,60.0
HF4154,adidas,,48.0
H00142,adidas,,32.0
GX8387,adidas,,60.0
GZ7733,adidas,,105.0
H45371,adidas,,56.0
H47892,adidas,,32.0
HA5836,adidas,,48.0
H00541,adidas,,64.0
HA3052,adidas,,20.0
GW8086,adidas,,64.0
H45369,adidas,,56.0
H44967,adidas,,24.0
H00538,adidas,,56.0
HA2442,adidas,,40.0
HA3054,adidas,,20.0
H32387,adidas,,10.0
GN4894,adidas,,9.0
GS3917,adidas,,40.0
H00474,adidas,,56.0
H20475,adidas,,32.0
GU0890,adidas,,16.0
H20233,adidas,,52.0
H28797,adidas,,52.0
GZ2668,adidas,,36.0
FY2858,adidas,,96.0
FY0623,adidas,,64.0
H37831,adidas,,59.0
H09044,adidas,,19.0
GR9652,adidas,,36.0
H13478,adidas,,25.0
H26649,adidas,,60.0
Q46321,adidas,,52.0
FY1039,adidas,,48.0
Q46322,adidas,,46.0
S42716,adidas,,96.0
GW4842,adidas,,46.0
GW4843,adidas,,46.0
FX5938,adidas,,53.0
S23979,adidas,,36.0
FZ2929,adidas,,128.0
S23667,adidas,,98.0
FY5680,adidas,,46.0
H00515,adidas,,64.0
H00521,adidas,,72.0
H00519,adidas,,64.0
GY0127,adidas,,112.0
HD9084,adidas,,32.0
FX6655,adidas,,84.0
GZ5355,adidas,,52.0
H00512,adidas,,72.0
H01399,adidas,,84.0
GW4852,adidas,,36.0
FX6658,adidas,,84.0
H02124,adidas,,84.0
H00511,adidas,,72.0
FZ2267,adidas,,60.0
S42717,adidas,,84.0
H02110,adidas,,108.0
GT0135,adidas,,36.0
FZ2268,adidas,,60.0
H02119,adidas,,108.0
H02111,adidas,,108.0
H15775,adidas,,52.0
H20236,adidas,,52.0
GT0186,adidas,,20.0
H25298,adidas,,52.0
GN3064,adidas,,41.0
H33570,adidas,,32.0
H00429,adidas,,77.0
EX6532,adidas,,20.0
GN3430,adidas,,25.0
H17991,adidas,,32.0
GV9695,adidas,,28.0
EX6530,adidas,,20.0
FY8836,adidas,,24.0
H22615,adidas,,44.0
H04549,adidas,,52.0
H39787,adidas,,24.0
EY1191,adidas,,21.0
FZ1700,adidas,,32.0
GZ7040,adidas,,63.0
GZ1013,adidas,,20.0
EY1181,adidas,,21.0
GV9714,adidas,,28.0
GV7149,adidas,,52.0
GZ1008,adidas,,20.0
GR4111,adidas,,24.0
GV9713,adidas,,28.0
GX1024,adidas,,81.0
GZ2792,adidas,,56.0
GZ7039,adidas,,63.0
GU1737,adidas,,35.0
GU0074,adidas,,18.0
FY4553,adidas,,44.0
GU3145,adidas,,40.0
EF0211,adidas,,40.0
GU0870,adidas,,35.0
H04260,adidas,,77.0
H05006,adidas,,50.0
GZ8656,adidas,,52.0
H04259,adidas,,77.0
FY8103,adidas,,20.0
GZ7610,adidas,,35.0
FY8107,adidas,,20.0
FY8875,adidas,,40.0
H01063,adidas,,44.0
GY4944,adidas,,98.0
EF1730,adidas,,20.0
FY8106,adidas,,20.0
H05007,adidas,,44.0
FY4551,adidas,,44.0
G54899,adidas,,98.0
FZ1720,adidas,,112.0
H29905,adidas,,60.0
FY8656,adidas,,24.0
EX6854,adidas,,16.0
EX6896,adidas,,16.0
FX6822,adidas,,70.0
H33588,adidas,,52.0
EW9826,adidas,,16.0
EW9820,adidas,,16.0
GZ5313,adidas,,48.0
H33587,adidas,,52.0
FY2861,adidas,,80.0
S42723,adidas,,80.0
EX4452,adidas,,24.0
EX6752,adidas,,36.0
FX6810,adidas,,50.0
S42548,adidas,,80.0
FZ8483,adidas,,20.0
H00237,adidas,,72.0
EX4454,adidas,,24.0
GD1521,adidas,,44.0
HG6658,adidas,,60.0
EX6751,adidas,,36.0
EY1067,adidas,,25.0
S42546,adidas,,80.0
FY2862,adidas,,70.0
EY1068,adidas,,25.0
H05361,adidas,,88.0
EW9760,adidas,,16.0
S42545,adidas,,80.0
FZ2497,adidas,,70.0
FY8654,adidas,,24.0
EW9824,adidas,,16.0
EX7523,adidas,,11.0
EX6589,adidas,,13.0
EX6575,adidas,,12.0
EX6914,adidas,,32.0
EX6749,adidas,,36.0
GZ7767,adidas,,72.0
HF9214,adidas,,23.0
EX6915,adidas,,36.0
GY5460,adidas,,72.0
EX6911,adidas,,36.0
GV7665,adidas,,80.0
HG6674,adidas,,64.0
H34490,adidas,,28.0
H34491,adidas,,32.0
EY0319,adidas,,25.0
FR1165,adidas,,33.0
H25392,adidas,,52.0
H28785,adidas,,21.0
H34500,adidas,,36.0
EY1066,adidas,,25.0
GT5548,adidas,,18.0
FR1167,adidas,,38.0
GT5557,adidas,,18.0
GT5551,adidas,,20.0
GJ9877,adidas,,45.0
GS3911,adidas,,36.0
H10251,adidas,,52.0
GS3883,adidas,,26.0
GS3885,adidas,,26.0
GS3881,adidas,,26.0
GS1368,adidas,,52.0
GS1352,adidas,,48.0
GS3930,adidas,,23.0
H28790,adidas,,21.0
H10180,adidas,,48.0
FZ2708,adidas,,70.0
GS3921,adidas,,24.0
H06746,adidas,,28.0
GS3922,adidas,,24.0
H09422,adidas,,36.0
H37790,adidas,,26.0
H11363,adidas,,56.0
GS6302,adidas,,52.0
H28784,adidas,,21.0
GT9130,adidas,,49.0
H35596,adidas,,27.0
H22747,adidas,,52.0
H09150,adidas,,36.0
H06656,adidas,,45.0
H20476,adidas,,32.0
H09423,adidas,,32.0
H37793,adidas,,23.0
H37881,adidas,,23.0
H37813,adidas,,56.0
H37812,adidas,,56.0
FX4616,adidas,,77.0
GS6301,adidas,,52.0
H37866,adidas,,56.0
HE7156,adidas,,28.0
H32339,adidas,,36.0
H20422,adidas,,49.0
H13485,adidas,,63.0
H19278,adidas,,28.0
H25275,adidas,,19.0
H14656,adidas,,44.0
GH6829,adidas,,35.0
H20405,adidas,,32.0
H13473,adidas,,36.0
H20421,adidas,,56.0
GH6828,adidas,,35.0
H20301,adidas,,32.0
H34571,adidas,,18.0
H31271,adidas,,56.0
H34570,adidas,,16.0
GU3637,adidas,,24.0
GS7215,adidas,,49.0
GS7212,adidas,,49.0
GU1468,adidas,,28.0
GS7214,adidas,,49.0
H31273,adidas,,56.0
CK1862,adidas,,13.0
CK1867,adidas,,13.0
H33542,adidas,,52.0
H09266,adidas,,40.0
CK1868,adidas,,13.0
H09144,adidas,,64.0
CK1870,adidas,,13.0
GT6880,adidas,,28.0
CK1869,adidas,,13.0
H03941,adidas,,72.0
FX6042,adidas,,72.0
FX6048,adidas,,63.0
G55669,adidas,,72.0
H03924,adidas,,72.0
GX5153,adidas,,84.0
H56733,adidas,,36.0
H35588,adidas,,23.0
GV7377,adidas,,63.0
H05680,adidas,,21.0
GY5801,adidas,,105.0
H05679,adidas,,21.0
CK1866,adidas,,13.0
GY5806,adidas,,105.0
GZ7924,adidas,,112.0
FX5925,adidas,,21.0
FX9734,adidas,,84.0
H36277,adidas,,36.0
GL3856,adidas,,39.0
H02029,adidas,,52.0
FX9741,adidas,,84.0
H06577,adidas,,105.0
FX7030,adidas,,105.0
GY5808,adidas,,105.0
GY2630,adidas,,105.0
FX4694,adidas,,91.0
FX7031,adidas,,105.0
H01232,adidas,,46.0
H02682,adidas,,52.0
FW9310,adidas,,88.0
H34726,adidas,,44.0
H05681,adidas,,21.0
GZ8856,adidas,,46.0
H00136,adidas,,21.0
H04578,adidas,,54.0
GZ8144,adidas,,21.0
FX9742,adidas,,84.0
GX5143,adidas,,96.0
GY5807,adidas,,105.0
FX4183,adidas,,46.0
FX5080,adidas,,63.0
S23674,adidas,,98.0
H00589,adidas,,56.0
FY1119,adidas,,200.0
FY8169,adidas,,52.0
FZ2594,adidas,,52.0
FZ2592,adidas,,64.0
S23672,adidas,,98.0
FX4934,adidas,,25.0
FW6514,adidas,,64.0
FX5079,adidas,,63.0
Q47136,adidas,,48.0
GZ5256,adidas,,39.0
FX1482,adidas,,44.0
G55781,adidas,,63.0
H05335,adidas,,70.0
H05328,adidas,,70.0
H00416,adidas,,90.0
GZ7985,adidas,,44.0
GW8625,adidas,,70.0
FX6865,adidas,,70.0
FZ3208,adidas,,75.0
H02951,adidas,,64.0
GX6117,adidas,,90.0
GY0638,adidas,,88.0
FY3631,adidas,,90.0
GZ7017,adidas,,56.0
FX5812,adidas,,81.0
H01851,adidas,,81.0
H01847,adidas,,81.0
GW8622,adidas,,70.0
H04494,adidas,,56.0
GZ5243,adidas,,48.0
H01846,adidas,,81.0
H01782,adidas,,72.0
GV7760,adidas,,90.0
H68718,adidas,,70.0
G58090,adidas,,90.0
FZ4689,adidas,,72.0
G58089,adidas,,90.0
FY1103,adidas,,63.0
GX6118,adidas,,70.0
FY0375,adidas,,126.0
H05250,adidas,,72.0
H04318,adidas,,60.0
GZ9172,adidas,,70.0
FY1102,adidas,,63.0
G55780,adidas,,63.0
H04319,adidas,,60.0
H04519,adidas,,48.0
GZ9045,adidas,,68.0
GZ9079,adidas,,70.0
GV7671,adidas,,72.0
H04306,adidas,,68.0
FY7717,adidas,,63.0
GV7672,adidas,,72.0
H03071,adidas,,68.0
H04305,adidas,,68.0
FX5570,adidas,,72.0
GY5793,adidas,,68.0
GZ3704,adidas,,68.0
H04331,adidas,,68.0
H02700,adidas,,53.0
FY0377,adidas,,144.0
FY9623,adidas,,42.0
FY5438,adidas,,60.0
H00547,adidas,,52.0
H05645,adidas,,68.0
GX2537,adidas,,68.0
FY0374,adidas,,126.0
